id,dep_delayed_15min
67947,0.13736032
67948,0.38706824
67949,0.33065087
67950,0.036274824
67951,0.26772535
67952,0.34149268
67953,0.19214699
67954,0.20875077
67955,0.32340968
67956,0.13411172
67957,0.23806892
67958,0.005285825
67959,0.064299464
67960,0.12727816
67961,0.012344562
67962,0.008746401
67963,0.056496423
67964,0.10007156
67965,0.09448615
67966,0.13637558
67967,0.049613975
67968,0.4978808
67969,0.05884039
67970,0.08482008
67971,0.05932622
67972,0.10677484
67973,0.0058370517
67974,0.24914129
67975,0.005436013
67976,0.13337931
67977,0.0055249482
67978,0.0838656
67979,0.16419995
67980,0.0006369062
67981,0.0050902176
67982,0.3816517
67983,0.5093379
67984,0.12778716
67985,0.15799643
67986,0.19487453
67987,0.13945864
67988,0.020054197
67989,0.25321296
67990,0.15379994
67991,0.16076547
67992,0.5613325
67993,0.24591981
67994,0.5402369
67995,0.24365005
67996,0.22491814
67997,0.149247
67998,0.16953552
67999,0.08264518
68000,0.013844496
68001,0.05515561
68002,0.2188467
68003,0.037026804
68004,0.12715493
68005,0.17455581
68006,0.23904884
68007,0.21851608
68008,0.23023367
68009,0.35624313
68010,0.42667353
68011,0.1164668
68012,0.06627923
68013,0.087226555
68014,0.27366257
68015,0.032665025
68016,0.26833203
68017,0.12949675
68018,0.25552136
68019,0.32326436
68020,0.33346117
68021,0.012717541
68022,0.20007683
68023,0.01710878
68024,0.24166363
68025,0.03775696
68026,0.6643394
68027,0.06790195
68028,0.14027683
68029,0.18645208
68030,0.09975273
68031,0.2624985
68032,0.186213
68033,0.19383402
68034,0.42533907
68035,0.20595732
68036,0.07016072
68037,0.15440191
68038,0.28473175
68039,0.02658123
68040,0.06840748
68041,0.19305661
68042,0.145169
68043,0.5749602
68044,0.24986805
68045,0.22457194
68046,0.29176974
68047,0.1439136
68048,0.12960328
68049,0.20513181
68050,0.09891296
68051,0.21451098
68052,0.30615807
68053,0.110187896
68054,0.038406096
68055,0.17532492
68056,0.0038736593
68057,0.14098947
68058,0.25543466
68059,0.08706169
68060,0.05130474
68061,0.057982683
68062,0.19120963
68063,0.058995187
68064,0.27845198
68065,0.075574346
68066,0.43824744
68067,0.076919146
68068,0.18506828
68069,0.21588309
68070,0.001563537
68071,0.08046402
68072,0.28464606
68073,0.06052511
68074,0.1271787
68075,0.0030758495
68076,0.03634198
68077,0.35958713
68078,0.25814238
68079,0.27613387
68080,0.09985722
68081,0.7031046
68082,0.13547906
68083,0.12748468
68084,0.0282423
68085,0.17521949
68086,0.13594157
68087,0.7293909
68088,0.14583442
68089,0.22481653
68090,0.03865563
68091,0.1698918
68092,0.6312294
68093,0.3781182
68094,0.25265422
68095,0.5244639
68096,0.28950238
68097,0.33704615
68098,0.10165818
68099,0.0119464155
68100,0.12760447
68101,0.09295045
68102,0.12705487
68103,0.0061131986
68104,0.09397816
68105,0.06416475
68106,0.0744149
68107,0.17827368
68108,0.11626331
68109,0.009344292
68110,0.10236682
68111,0.4184677
68112,0.18605782
68113,0.26833335
68114,0.24514852
68115,0.47965404
68116,0.28559497
68117,0.050930213
68118,0.4032824
68119,0.21969107
68120,0.2066077
68121,0.98396504
68122,0.124594845
68123,0.06562682
68124,0.14515033
68125,0.23050971
68126,0.10566821
68127,0.06823075
68128,0.2234496
68129,0.047728732
68130,0.13501549
68131,0.14515767
68132,0.05295797
68133,0.34331167
68134,0.24021792
68135,0.37957242
68136,0.5113432
68137,0.51204455
68138,0.12451128
68139,0.15538426
68140,0.16017714
68141,0.07030258
68142,0.4215807
68143,0.18647765
68144,0.08636533
68145,0.10696927
68146,0.07490942
68147,0.08683784
68148,0.07978315
68149,0.2508259
68150,0.113395
68151,0.62611425
68152,0.0016619064
68153,0.15203857
68154,0.35509998
68155,0.18523836
68156,0.17070572
68157,0.105271086
68158,0.10857272
68159,0.20717876
68160,0.048229184
68161,0.54769295
68162,0.18830913
68163,0.28683183
68164,0.8966086
68165,0.034155052
68166,0.10544127
68167,0.052780375
68168,0.14724313
68169,0.46702626
68170,0.41293362
68171,0.2010373
68172,0.13768314
68173,0.29524687
68174,0.03885315
68175,0.17781399
68176,0.04460502
68177,0.37830797
68178,0.29925156
68179,0.20332368
68180,0.20555247
68181,0.081164844
68182,0.092697084
68183,0.080156595
68184,0.0875157
68185,0.17981328
68186,0.17330411
68187,0.22308797
68188,0.40622586
68189,0.0980622
68190,0.17253058
68191,0.20720582
68192,0.1715481
68193,0.11748348
68194,0.14529914
68195,0.13064462
68196,0.29646933
68197,0.17650448
68198,0.14451697
68199,0.005306645
68200,0.1897396
68201,0.16245975
68202,0.019620115
68203,0.32530782
68204,0.15846875
68205,0.07848701
68206,0.03277312
68207,0.19327562
68208,0.07144131
68209,0.20663238
68210,0.17528734
68211,0.40554836
68212,0.051201556
68213,0.029083889
68214,0.005408308
68215,0.19138175
68216,0.002995972
68217,0.1260557
68218,0.20677371
68219,0.9575209
68220,0.18728323
68221,0.0008458654
68222,0.15917243
68223,0.0032721628
68224,0.21665095
68225,0.09387457
68226,0.10242298
68227,0.0028891028
68228,0.025540566
68229,0.1878554
68230,0.3244925
68231,0.17039058
68232,0.14967814
68233,0.048606534
68234,0.6346177
68235,0.33158126
68236,0.26831272
68237,0.17055725
68238,0.65463394
68239,0.19598489
68240,0.3569076
68241,0.40206417
68242,0.07588277
68243,0.17247131
68244,0.0103339
68245,0.0022640636
68246,0.2060437
68247,0.06338185
68248,0.21891373
68249,0.33540142
68250,0.0976417
68251,0.63089764
68252,0.08582345
68253,0.070941046
68254,0.16836831
68255,0.16565204
68256,0.078925
68257,0.16482358
68258,0.030123433
68259,0.3390093
68260,0.31011304
68261,0.44646373
68262,0.17622742
68263,0.1978944
68264,0.15440363
68265,0.17202023
68266,0.5116849
68267,0.13766818
68268,0.10869374
68269,0.22496842
68270,0.29015267
68271,0.14287888
68272,0.223664
68273,0.136709
68274,0.18567696
68275,0.14597288
68276,0.22212492
68277,0.21935885
68278,0.08178963
68279,0.09919592
68280,0.18417531
68281,0.0720041
68282,0.7243949
68283,0.2876518
68284,0.17479227
68285,0.14701553
68286,0.6692048
68287,0.9677652
68288,0.13811736
68289,0.079034455
68290,0.40740684
68291,0.29012156
68292,0.010946177
68293,0.19490242
68294,0.34617323
68295,0.16817413
68296,0.012912253
68297,0.09808987
68298,0.27497265
68299,0.028893838
68300,0.015355137
68301,0.017457576
68302,0.2570394
68303,0.18509354
68304,0.11623859
68305,0.039605588
68306,0.26914063
68307,0.17468731
68308,0.065262824
68309,0.32319438
68310,0.42657867
68311,0.29909608
68312,0.22624853
68313,0.11409746
68314,0.24185838
68315,0.050998956
68316,0.34727427
68317,0.087191924
68318,0.07453596
68319,0.0077502914
68320,0.0660824
68321,0.40444413
68322,0.12915698
68323,0.46084914
68324,0.6394158
68325,0.16446085
68326,0.32921386
68327,0.0028110323
68328,0.025513507
68329,0.10715898
68330,0.0613038
68331,0.18621226
68332,0.09561294
68333,0.28519174
68334,0.18575634
68335,0.24957438
68336,0.608589
68337,0.32321152
68338,0.08727095
68339,0.38862
68340,0.13310213
68341,0.07178331
68342,0.089597106
68343,0.0440656
68344,0.1406618
68345,0.1099394
68346,0.25823516
68347,0.07295885
68348,0.35587674
68349,0.009395301
68350,0.66844755
68351,0.0103821885
68352,0.0023113273
68353,0.21350992
68354,0.6408061
68355,0.4956658
68356,0.103664696
68357,0.04268874
68358,0.14169146
68359,0.20090456
68360,0.011466667
68361,0.7582123
68362,0.13667494
68363,0.12585795
68364,0.4650086
68365,0.41855845
68366,0.37516376
68367,0.104887076
68368,0.062101927
68369,0.1322761
68370,0.1574266
68371,0.37245768
68372,0.037301205
68373,0.13978682
68374,0.08032705
68375,0.0767524
68376,0.65014064
68377,0.23948468
68378,0.10078152
68379,0.17768638
68380,0.43612283
68381,0.12345091
68382,0.0017563425
68383,0.2415727
68384,0.051026843
68385,0.12666981
68386,0.18433155
68387,0.0026675784
68388,0.47148296
68389,0.2330572
68390,0.09644638
68391,0.05174549
68392,0.11058328
68393,0.051458146
68394,0.033454977
68395,0.7739769
68396,0.38710517
68397,0.038280908
68398,0.3724167
68399,0.29925758
68400,0.21582523
68401,0.24932739
68402,0.09391744
68403,0.32296884
68404,0.05567012
68405,0.18294492
68406,0.20399053
68407,0.036789563
68408,0.1732482
68409,0.30005163
68410,0.16732156
68411,0.66364944
68412,0.28505233
68413,0.17212923
68414,0.07583286
68415,0.0058470746
68416,0.17700799
68417,0.32232964
68418,0.71237445
68419,0.23270057
68420,0.28158873
68421,0.1075952
68422,0.0045001907
68423,0.122368455
68424,0.06851978
68425,0.14400138
68426,0.41546923
68427,0.15796426
68428,0.11839759
68429,0.1013691
68430,0.47942227
68431,0.06486349
68432,0.6506273
68433,0.11954407
68434,0.15153325
68435,0.15746024
68436,0.023405014
68437,0.014450745
68438,0.86776215
68439,0.13500024
68440,0.042749293
68441,0.05349139
68442,0.041707546
68443,0.16226101
68444,0.106163226
68445,0.124849014
68446,0.31577766
68447,0.0021522697
68448,0.10791526
68449,0.6089039
68450,0.36154857
68451,0.026347963
68452,0.26746443
68453,0.13696024
68454,0.07237336
68455,0.103479646
68456,0.17485978
68457,0.31404713
68458,0.028191723
68459,0.5304746
68460,0.83030736
68461,0.036513448
68462,0.37419072
68463,0.046011943
68464,0.32892302
68465,0.14139389
68466,0.011619519
68467,0.14239058
68468,0.2374646
68469,0.07570128
68470,0.19243261
68471,0.0018012527
68472,0.09992623
68473,0.18084712
68474,0.7302805
68475,0.26397792
68476,0.05520354
68477,0.06954458
68478,0.08182581
68479,0.058825627
68480,0.719009
68481,0.3414466
68482,0.29263568
68483,0.10192428
68484,0.33074877
68485,0.2602055
68486,0.36436793
68487,0.17693195
68488,0.08290792
68489,0.1145415
68490,0.26282024
68491,0.21961933
68492,0.22117601
68493,0.19308409
68494,0.18065545
68495,0.13745846
68496,0.01757071
68497,0.13481486
68498,0.1808853
68499,0.38677058
68500,0.440661
68501,0.20380093
68502,0.33528775
68503,0.3329168
68504,0.03960936
68505,0.069851466
68506,0.4066442
68507,0.030816132
68508,0.11969431
68509,0.18576927
68510,0.1896538
68511,0.14975761
68512,0.07344058
68513,0.24117148
68514,0.2269014
68515,0.0399393
68516,0.3414993
68517,0.32426554
68518,0.10722382
68519,0.09939928
68520,0.008208114
68521,0.069468744
68522,0.11524053
68523,0.09840228
68524,0.011277712
68525,0.11090597
68526,0.072997145
68527,0.14587736
68528,0.21028693
68529,0.07807211
68530,0.1278102
68531,0.099451914
68532,0.38029128
68533,0.08702131
68534,0.16936675
68535,0.105657354
68536,0.24875613
68537,0.18584405
68538,0.48124376
68539,0.11540277
68540,0.35422426
68541,0.103358425
68542,0.06109203
68543,0.08209959
68544,0.17327295
68545,0.4886155
68546,0.4244039
68547,0.17975809
68548,0.31108245
68549,0.13453625
68550,0.05313538
68551,0.7076406
68552,0.35568544
68553,0.40535414
68554,0.29931122
68555,0.040124495
68556,0.23069182
68557,0.20953275
68558,0.029412368
68559,0.3247604
68560,0.35337475
68561,0.07977247
68562,0.007052677
68563,0.06310915
68564,0.042989183
68565,0.19582036
68566,0.066921815
68567,0.17597619
68568,0.24583292
68569,0.15417089
68570,0.3456289
68571,0.06862442
68572,0.049890008
68573,0.15295699
68574,0.113514416
68575,0.12438984
68576,0.17514683
68577,0.5801114
68578,0.14607263
68579,0.37151128
68580,0.0502869
68581,0.2661738
68582,0.33541557
68583,0.29746762
68584,0.5424151
68585,0.20729569
68586,0.0077558123
68587,0.13318919
68588,0.055775635
68589,0.41180468
68590,0.07293367
68591,0.15432557
68592,0.04959936
68593,0.12337865
68594,0.07864989
68595,0.018003413
68596,0.061973456
68597,0.030507011
68598,0.06836898
68599,0.051196136
68600,0.030566333
68601,0.7911432
68602,0.13776967
68603,0.3092029
68604,0.30437902
68605,0.34447148
68606,0.10438358
68607,0.17565125
68608,0.28477407
68609,0.16695085
68610,0.068339765
68611,0.8734881
68612,0.15526383
68613,0.18775564
68614,0.19540526
68615,0.29126546
68616,0.09555573
68617,0.08614106
68618,0.020065501
68619,0.16689919
68620,0.0016709093
68621,0.3464996
68622,0.15732776
68623,0.113447085
68624,0.07915486
68625,0.041388966
68626,0.2707095
68627,0.2421827
68628,0.054546013
68629,0.006757447
68630,0.019835038
68631,0.06608282
68632,0.05308551
68633,0.10482625
68634,0.18276665
68635,0.5054958
68636,0.3259305
68637,0.26277944
68638,0.14220941
68639,0.011420966
68640,0.10464363
68641,0.033110455
68642,0.043490175
68643,0.07985183
68644,0.11747316
68645,0.29893628
68646,0.045913618
68647,0.039520737
68648,0.012714931
68649,0.28726095
68650,0.16130449
68651,0.0032506075
68652,0.058329377
68653,0.5215595
68654,0.40358385
68655,0.20674677
68656,0.029035777
68657,0.11151821
68658,0.28649166
68659,0.21227266
68660,0.12876001
68661,0.1142
68662,0.20513447
68663,0.1295416
68664,0.028278025
68665,0.10450021
68666,0.02575383
68667,0.024535883
68668,0.14741737
68669,0.25016758
68670,0.0056730676
68671,0.7130501
68672,0.17462851
68673,0.073792614
68674,0.16304456
68675,0.24031778
68676,0.3340864
68677,0.20758578
68678,0.07791278
68679,0.43786165
68680,0.12772246
68681,0.21752112
68682,0.02219905
68683,0.062455494
68684,0.11928256
68685,0.17722666
68686,0.15607578
68687,0.12430476
68688,0.28195247
68689,0.110171385
68690,0.100478224
68691,0.16900863
68692,0.13893193
68693,0.6269702
68694,0.40531185
68695,0.28809875
68696,0.31550032
68697,0.4683219
68698,0.2226294
68699,0.32352152
68700,0.06646294
68701,0.366027
68702,0.07873585
68703,0.43379268
68704,0.5984094
68705,0.11363472
68706,0.015793676
68707,0.4247394
68708,0.052479047
68709,0.5191777
68710,0.04081135
68711,0.26083922
68712,0.3585558
68713,0.19939557
68714,0.16966909
68715,0.18563235
68716,0.0016029929
68717,0.07367174
68718,0.03899582
68719,0.15810753
68720,0.12465839
68721,0.20908925
68722,0.24714309
68723,0.2572721
68724,0.43315524
68725,0.06288565
68726,0.02825916
68727,0.12109496
68728,0.39383957
68729,0.2034187
68730,0.22171907
68731,0.022340387
68732,0.3347589
68733,0.5356472
68734,0.1587188
68735,0.1249235
68736,0.13237545
68737,0.38733906
68738,0.21730463
68739,0.24785538
68740,0.1894603
68741,0.13272785
68742,0.19776611
68743,0.27376992
68744,0.11471865
68745,0.13160402
68746,0.3490607
68747,0.16066049
68748,0.26356953
68749,0.13488385
68750,0.08436848
68751,0.0853475
68752,0.26621145
68753,0.17228124
68754,0.1176862
68755,0.088855416
68756,0.21695055
68757,0.17451926
68758,0.18022253
68759,0.4049727
68760,0.058863763
68761,0.08883654
68762,0.039487872
68763,0.0040507833
68764,0.32599947
68765,0.013528706
68766,0.115221396
68767,0.09121279
68768,0.1679875
68769,0.3020933
68770,0.28739253
68771,0.07258729
68772,0.3911904
68773,0.09073612
68774,0.5466734
68775,0.2203456
68776,0.037302922
68777,0.16653788
68778,0.10353301
68779,0.06478011
68780,0.18572801
68781,0.19796506
68782,0.30327037
68783,0.32753783
68784,0.75746244
68785,0.010252888
68786,0.80892813
68787,0.32108974
68788,0.60428524
68789,0.03770524
68790,0.15125601
68791,0.11933993
68792,0.3173949
68793,0.28181857
68794,0.048005782
68795,0.023087485
68796,0.15239505
68797,0.1532935
68798,0.5089542
68799,0.27441397
68800,0.20773579
68801,0.09492526
68802,0.011584873
68803,0.49062997
68804,0.050657358
68805,0.18945448
68806,0.3832844
68807,0.30245098
68808,0.080960944
68809,0.1842169
68810,0.08889136
68811,0.12879384
68812,0.48539096
68813,0.22563642
68814,0.07856007
68815,0.037968073
68816,0.16569115
68817,0.24612787
68818,0.01827216
68819,0.091151305
68820,0.28383145
68821,0.09776809
68822,0.024558559
68823,0.16485302
68824,0.06688166
68825,0.091761924
68826,0.19422267
68827,0.0970315
68828,0.27410352
68829,0.1221032
68830,0.0020431858
68831,0.28883746
68832,0.08058217
68833,0.049005803
68834,0.24657437
68835,0.0732902
68836,0.17646594
68837,0.31780747
68838,0.08821455
68839,0.85748196
68840,0.27206618
68841,0.13157426
68842,0.18780747
68843,0.3262098
68844,0.12925714
68845,0.0024050395
68846,0.09046731
68847,0.32191035
68848,0.41382578
68849,0.119693205
68850,0.14938715
68851,0.031738058
68852,0.04799063
68853,0.19531298
68854,0.41969514
68855,0.3467613
68856,0.10695165
68857,0.3602465
68858,0.1786089
68859,0.85600793
68860,0.050475694
68861,0.038130973
68862,0.16098832
68863,0.082499966
68864,0.14388949
68865,0.17483197
68866,0.022765016
68867,0.17044574
68868,0.19542764
68869,0.06287211
68870,0.062473875
68871,0.30705395
68872,0.10410118
68873,0.11538615
68874,0.018868297
68875,0.10243508
68876,0.1481396
68877,0.08958293
68878,0.0064786775
68879,0.15389763
68880,0.022270137
68881,0.23190306
68882,0.07024931
68883,0.11744574
68884,0.052019186
68885,0.13988532
68886,0.49099085
68887,0.22172943
68888,0.4237448
68889,0.5239235
68890,0.24534246
68891,0.10804541
68892,0.09102429
68893,0.25984284
68894,0.20525964
68895,0.047459006
68896,0.2890652
68897,0.3730001
68898,0.22522844
68899,0.34926513
68900,0.31903014
68901,0.22177342
68902,0.0762019
68903,0.8093869
68904,0.092992455
68905,0.31347242
68906,0.37231696
68907,0.10413765
68908,0.22870995
68909,0.2523814
68910,0.048890095
68911,0.053306002
68912,0.088226266
68913,0.07754138
68914,0.00075419113
68915,0.34562007
68916,0.95542103
68917,0.050356954
68918,0.26377603
68919,0.23116523
68920,0.041432537
68921,0.18864731
68922,0.06343363
68923,0.2665198
68924,0.14817968
68925,0.3431607
68926,0.008765178
68927,0.005872182
68928,0.25916564
68929,0.2026814
68930,0.55013096
68931,0.7765803
68932,0.07585851
68933,0.18851589
68934,0.13005713
68935,0.15037265
68936,0.17655753
68937,0.17217691
68938,0.018505944
68939,0.2378949
68940,0.032215405
68941,0.26051408
68942,0.13737099
68943,0.046658363
68944,0.106985375
68945,0.1215742
68946,0.32689825
68947,0.26385266
68948,0.11220698
68949,0.2379956
68950,0.39694437
68951,0.16814391
68952,0.21423653
68953,0.10688813
68954,0.5259158
68955,0.019110112
68956,0.15185703
68957,0.1142562
68958,0.1144129
68959,0.047874156
68960,0.09333602
68961,0.16093026
68962,0.50707644
68963,0.04117027
68964,0.21253718
68965,0.36640996
68966,0.1650048
68967,0.18817261
68968,0.24259216
68969,0.062699504
68970,0.16736513
68971,0.4121573
68972,0.10844922
68973,0.060331974
68974,0.3304742
68975,0.12788542
68976,0.03289128
68977,0.06802481
68978,0.09082227
68979,0.24103919
68980,0.09220861
68981,0.35173342
68982,0.19401768
68983,0.18527634
68984,0.093636535
68985,0.102408394
68986,0.2181797
68987,0.3857029
68988,0.12667374
68989,0.03680686
68990,0.21655075
68991,0.19619875
68992,0.0998931
68993,0.09692117
68994,0.06963396
68995,0.11345342
68996,0.13373193
68997,0.61775947
68998,0.49716994
68999,0.28828344
69000,0.13248451
69001,0.0072952146
69002,0.24069622
69003,0.2596936
69004,0.01828591
69005,0.04398461
69006,0.32959574
69007,0.42173856
69008,0.078258105
69009,0.36215517
69010,0.17881112
69011,0.07533904
69012,0.23216964
69013,0.053029884
69014,0.15642646
69015,0.17112507
69016,0.045363273
69017,0.57683784
69018,0.30130503
69019,0.36679772
69020,0.13610294
69021,0.24011908
69022,0.14743279
69023,0.1659089
69024,0.16843528
69025,0.09273208
69026,0.13374387
69027,0.2590682
69028,0.007516043
69029,0.08120635
69030,0.0965703
69031,0.1400427
69032,0.059510544
69033,0.04547272
69034,0.06344438
69035,0.25266013
69036,0.19591017
69037,0.5040224
69038,0.07683206
69039,0.028770786
69040,0.22591086
69041,0.57715935
69042,0.16550864
69043,0.1689421
69044,0.06364063
69045,0.34025708
69046,0.08223759
69047,0.056921266
69048,0.1441826
69049,0.21986274
69050,0.14079408
69051,0.29435
69052,0.33456552
69053,0.17033322
69054,0.7217872
69055,0.3757847
69056,0.25100473
69057,0.14714493
69058,0.31132674
69059,0.3059953
69060,0.23822832
69061,0.6530769
69062,0.19324888
69063,0.21217404
69064,0.053618778
69065,0.16495778
69066,0.06565183
69067,0.09845766
69068,0.094159864
69069,0.28383774
69070,0.15207039
69071,0.19409268
69072,0.16383563
69073,0.16444711
69074,0.11022125
69075,0.05179671
69076,0.16535115
69077,0.21869068
69078,0.29062402
69079,0.11804467
69080,0.027853066
69081,0.16774856
69082,0.1928112
69083,0.30198786
69084,0.14265893
69085,0.05686453
69086,0.0128461635
69087,0.40222144
69088,0.28332704
69089,0.15941222
69090,0.13889334
69091,0.08582332
69092,0.115235664
69093,0.22042625
69094,0.02598906
69095,0.020136803
69096,0.13520421
69097,0.48273635
69098,0.13222727
69099,0.61899483
69100,0.005555578
69101,0.14815386
69102,0.09851015
69103,0.030255308
69104,0.011917256
69105,0.30957836
69106,0.03202298
69107,0.051728133
69108,0.31164324
69109,0.5143233
69110,0.05978204
69111,0.5942294
69112,0.07303453
69113,0.09544888
69114,0.18646736
69115,0.23919702
69116,0.1887866
69117,0.18801789
69118,0.21782686
69119,0.44963017
69120,0.055891328
69121,0.39023113
69122,0.085006446
69123,0.27116448
69124,0.13916941
69125,0.78176725
69126,0.29370958
69127,0.1455084
69128,0.0024983268
69129,0.10871248
69130,0.04468489
69131,0.20549169
69132,0.3073677
69133,0.257825
69134,0.33838037
69135,0.14591064
69136,0.43461186
69137,0.057877045
69138,0.37187555
69139,0.2558226
69140,0.10019212
69141,0.09006421
69142,0.15862294
69143,0.120960295
69144,0.037395436
69145,0.38396388
69146,0.25883588
69147,0.06854522
69148,0.26086414
69149,0.3041322
69150,0.12507188
69151,0.059149563
69152,0.057575453
69153,0.15893042
69154,0.11497027
69155,0.17138955
69156,0.18064673
69157,0.9526579
69158,0.09416105
69159,0.023879224
69160,0.021099644
69161,0.04759988
69162,0.14438136
69163,0.07528463
69164,0.30480736
69165,0.21102232
69166,0.05871657
69167,0.11991622
69168,0.0033105148
69169,0.096745685
69170,0.45270464
69171,0.111689284
69172,0.15527943
69173,0.45832375
69174,0.17574283
69175,0.3210331
69176,0.20187367
69177,0.15781707
69178,0.0077457163
69179,0.2072793
69180,0.34979305
69181,0.31476846
69182,0.20676716
69183,0.36336216
69184,0.019313568
69185,0.14484324
69186,0.35799757
69187,0.0650236
69188,0.427503
69189,0.16441049
69190,0.14637965
69191,0.36982867
69192,0.17383134
69193,0.17833506
69194,0.086640164
69195,0.13034947
69196,0.107580684
69197,0.05927729
69198,0.12076326
69199,0.18935432
69200,0.26511875
69201,0.29305956
69202,0.1860981
69203,0.008411121
69204,0.021148866
69205,0.0018697592
69206,0.36693335
69207,0.05231928
69208,0.45455176
69209,0.028939784
69210,0.21199334
69211,0.16084306
69212,0.2003356
69213,0.14973734
69214,0.02948245
69215,0.017022068
69216,0.3450045
69217,0.163352
69218,0.37318343
69219,0.29609072
69220,0.042886555
69221,0.3271442
69222,0.6980107
69223,0.0037618184
69224,0.15127248
69225,0.1533988
69226,0.34511164
69227,0.13533439
69228,0.0028740116
69229,0.4667533
69230,0.06758249
69231,0.31258622
69232,0.085944004
69233,0.3393809
69234,0.19405328
69235,0.436316
69236,0.2862942
69237,0.42235756
69238,0.2405987
69239,0.051757757
69240,0.0670809
69241,0.10800718
69242,0.05996929
69243,0.05867771
69244,0.04310592
69245,0.004181279
69246,0.21565917
69247,0.108710505
69248,0.61599207
69249,0.10144677
69250,0.0021726515
69251,0.3742274
69252,0.0016787491
69253,0.22565764
69254,0.005278947
69255,0.06736649
69256,0.040613174
69257,0.03231772
69258,0.24118255
69259,0.14554162
69260,0.70951545
69261,0.20474595
69262,0.06857485
69263,0.19870482
69264,0.17300415
69265,0.22091955
69266,0.29695323
69267,0.23751183
69268,0.41890234
69269,0.16784057
69270,0.045417894
69271,0.19822548
69272,0.19365418
69273,0.33358422
69274,0.23396309
69275,0.1207765
69276,0.16692172
69277,0.87037915
69278,0.117646925
69279,0.17603892
69280,0.021348564
69281,0.12923454
69282,0.10330641
69283,0.46007064
69284,0.23711844
69285,0.01017673
69286,0.4881866
69287,0.6471401
69288,0.1484664
69289,0.0015998267
69290,0.34286872
69291,0.093181245
69292,0.0016492788
69293,0.17480785
69294,0.1126453
69295,0.42037818
69296,0.12136696
69297,0.06483167
69298,0.31600213
69299,0.0070114136
69300,0.21095888
69301,0.10521435
69302,0.05922971
69303,0.16092128
69304,0.28130218
69305,0.24017589
69306,0.0024387236
69307,0.096605346
69308,0.16834386
69309,0.28389993
69310,0.085096985
69311,0.56279755
69312,0.041909475
69313,0.50106055
69314,0.0530236
69315,0.23600017
69316,0.5048704
69317,0.49629238
69318,0.123411946
69319,0.40301913
69320,0.14249001
69321,0.028139578
69322,0.12074029
69323,0.15306546
69324,0.26050028
69325,0.65211016
69326,0.045197252
69327,0.42107454
69328,0.1255381
69329,0.54553056
69330,0.50456035
69331,0.065316424
69332,0.093198374
69333,0.089050256
69334,0.35165402
69335,0.09708694
69336,0.33028185
69337,0.013473883
69338,0.23309612
69339,0.029900426
69340,0.28506568
69341,0.23182997
69342,0.1849097
69343,0.07045647
69344,0.16526185
69345,0.14553094
69346,0.065413564
69347,0.03234884
69348,0.011964503
69349,0.12410284
69350,0.17372814
69351,0.13011238
69352,0.32769534
69353,0.17623603
69354,0.5199408
69355,0.21780878
69356,0.19244735
69357,0.08597383
69358,0.20546205
69359,0.166601
69360,0.0019310022
69361,0.09750338
69362,0.45306376
69363,0.13775107
69364,0.32561263
69365,0.3526161
69366,0.30916175
69367,0.054644838
69368,0.019907225
69369,0.038743928
69370,0.33488318
69371,0.24661726
69372,0.14702676
69373,0.30625162
69374,0.33465424
69375,0.011490799
69376,0.121046506
69377,0.17820908
69378,0.09952529
69379,0.08807725
69380,0.09111499
69381,0.5121575
69382,0.042359173
69383,0.20571981
69384,0.1335515
69385,0.16177174
69386,0.23589581
69387,0.096393675
69388,0.11617716
69389,0.03232545
69390,0.3237452
69391,0.2655536
69392,0.21388541
69393,0.052840337
69394,0.26167935
69395,0.10071495
69396,0.13052033
69397,0.22336529
69398,0.10869405
69399,0.04869924
69400,0.15975204
69401,0.3705147
69402,0.07997219
69403,0.07877194
69404,0.315541
69405,0.034129266
69406,0.05297055
69407,0.64198184
69408,0.10024122
69409,0.36835572
69410,0.12558767
69411,0.13852996
69412,0.17973357
69413,0.313562
69414,0.17571728
69415,0.22682185
69416,0.16484791
69417,0.19585432
69418,0.08217857
69419,0.0134330755
69420,0.090643026
69421,0.10719356
69422,0.9531909
69423,0.1748962
69424,0.04517121
69425,0.004830435
69426,0.11730325
69427,0.17385821
69428,0.9749307
69429,0.16330975
69430,0.26975986
69431,0.4682764
69432,0.03679578
69433,0.053521134
69434,0.1103165
69435,0.81714725
69436,0.12416331
69437,0.659337
69438,0.14554812
69439,0.5560444
69440,0.19545572
69441,0.18136108
69442,0.22131032
69443,0.2887335
69444,0.31228727
69445,0.112086974
69446,0.019073837
69447,0.18424016
69448,0.05602971
69449,0.10952599
69450,0.15724829
69451,0.5727437
69452,0.4725692
69453,0.12693019
69454,0.06845746
69455,0.4594476
69456,0.18067501
69457,0.04201345
69458,0.05787914
69459,0.03150798
69460,0.033916276
69461,0.20749837
69462,0.2759438
69463,0.3714188
69464,0.23711497
69465,0.5818801
69466,0.0018763972
69467,0.13508183
69468,0.051376943
69469,0.16010971
69470,0.049129408
69471,0.25415087
69472,0.5851336
69473,0.018000238
69474,0.68451124
69475,0.0030975612
69476,0.29489344
69477,0.1557475
69478,0.15916575
69479,0.2065835
69480,0.18814665
69481,0.076730154
69482,0.20136048
69483,0.16354623
69484,0.27890587
69485,0.20961975
69486,0.13433468
69487,0.16460276
69488,0.15803316
69489,0.044158883
69490,0.115282655
69491,0.0450134
69492,0.34330708
69493,0.048100658
69494,0.1540434
69495,0.014825462
69496,0.04244267
69497,0.15556973
